Datum,Merkmal,Merkmalwert,Bestätigte Menge,Relativer Anteil,USTR10Y,WeizenSpot,CornSpot,GER10Y,WtiOilSpot,SoySpot,AgriSpot,Jahr,Monat,Monat_sin,Monat_cos
2017-02-01,B10,36,175,0.5208333333333334,2.474,144.103,164.936,0.469,53.88,205.756,177.325,2017,2,0.8660254037844386,0.5000000000000001
2017-03-01,B10,36,233,0.5021551724137931,2.462,147.658,167.479,0.283,53.83,206.829,177.252,2017,3,1.0,6.123233995736766e-17
2017-04-01,B10,36,173,0.4887005649717514,2.35,139.731,162.182,0.279,50.24,185.476,169.491,2017,4,0.8660254037844387,-0.49999999999999983
2017-05-01,B10,36,191,0.3843058350100604,2.327,166.721,163.03,0.327,48.84,191.707,172.539,2017,5,0.49999999999999994,-0.8660254037844387
2017-06-01,B10,36,173,0.3802197802197802,2.217,160.016,161.066,0.301,48.36,184.341,169.866,2017,6,1.2246467991473532e-16,-1.0
2017-07-01,B10,36,163,0.5109717868338558,2.346,192.084,175.0,0.482,46.04,194.732,180.544,2017,7,-0.4999999999999998,-0.8660254037844388
2017-08-01,B10,36,79,0.6583333333333333,2.251,168.821,170.551,0.487,49.16,194.732,172.625,2017,8,-0.8660254037844384,-0.5000000000000004
2017-09-01,B10,36,30,0.6,2.157,152.827,164.407,0.379,47.29,192.195,161.376,2017,9,-1.0,-1.8369701987210297e-16
2017-10-01,B10,36,77,0.5,2.337,153.958,164.301,0.452,50.58,193.805,163.952,2017,10,-0.8660254037844386,0.5000000000000001
2017-11-01,B10,36,113,0.4396887159533074,2.376,145.153,162.818,0.37,54.3,198.634,168.52,2017,11,-0.5000000000000004,0.8660254037844384
2017-12-01,B10,36,94,0.3252595155709342,2.363,145.719,161.653,0.364,58.36,200.146,168.439,2017,12,-2.4492935982947064e-16,1.0
2018-01-01,B10,36,147,0.3962264150943396,2.411,142.246,158.792,0.424,60.42,191.854,165.198,2018,1,0.49999999999999994,0.8660254037844387
2018-02-01,B10,36,204,0.4031620553359684,2.773,150.0,163.136,0.711,65.92,196.293,169.28,2018,2,0.8660254037844386,0.5000000000000001
2018-03-01,B10,36,190,0.3321678321678322,2.802,166.559,168.962,0.644,60.94,210.049,179.082,2018,3,1.0,6.123233995736766e-17
2018-04-01,B10,36,150,0.326797385620915,2.732,145.929,170.657,0.494,62.98,204.029,170.138,2018,4,0.8660254037844387,-0.49999999999999983
2018-05-01,B10,36,185,0.3663366336633663,2.976,188.934,174.894,0.563,67.25,203.171,177.993,2018,5,0.49999999999999994,-0.8660254037844387
2018-06-01,B10,36,161,0.4236842105263158,2.895,190.63,170.028,0.377,65.82,202.0,179.581,2018,6,1.2246467991473532e-16,-1.0
2018-07-01,B10,36,116,0.4813278008298755,2.867,169.467,161.864,0.303,73.94,176.0,160.004,2018,7,-0.4999999999999998,-0.8660254037844388
2018-08-01,B10,36,24,0.4285714285714285,3.003,193.376,170.127,0.492,67.66,183.073,170.543,2018,8,-0.8660254037844384,-0.5000000000000004
2018-09-01,B10,36,45,0.4166666666666667,2.853,186.672,165.678,0.335,69.8,173.854,164.431,2018,9,-1.0,-1.8369701987210297e-16
2018-10-01,B10,36,89,0.3803418803418803,3.08,174.798,166.843,0.469,75.3,177.024,163.166,2018,10,-0.8660254037844386,0.5000000000000001
2018-11-01,B10,36,89,0.2986577181208054,3.144,172.617,166.949,0.397,63.69,179.512,170.922,2018,11,-0.5000000000000004,0.8660254037844384
2018-12-01,B10,36,55,0.2534562211981567,2.991,170.436,168.538,0.307,52.95,183.951,169.963,2018,12,-2.4492935982947064e-16,1.0
2019-01-01,B10,36,83,0.2530487804878049,2.691,164.943,166.737,0.246,45.13,179.561,164.8,2019,1,0.49999999999999994,0.8660254037844387
2019-02-01,B10,36,165,0.4219948849104859,2.691,170.679,168.432,0.166,55.26,184.244,169.575,2019,2,0.8660254037844386,0.5000000000000001
2019-03-01,B10,36,185,0.4695431472081218,2.755,147.738,164.089,0.187,55.8,180.585,161.986,2019,3,1.0,6.123233995736766e-17
2019-04-01,B10,36,145,0.3737113402061855,2.497,150.544,160.699,-0.026,61.59,177.928,163.862,2019,4,0.8660254037844387,-0.49999999999999983
2019-05-01,B10,36,119,0.3419540229885057,2.511,157.027,159.428,0.014,63.6,177.805,158.162,2019,5,0.49999999999999994,-0.8660254037844387
2019-06-01,B10,36,87,0.4123222748815165,2.081,179.725,183.517,-0.199,53.25,183.317,174.552,2019,6,1.2246467991473532e-16,-1.0
2019-07-01,B10,36,61,0.3719512195121951,2.033,175.04,176.801,-0.36,58.87,184.293,170.193,2019,7,-0.4999999999999998,-0.8660254037844388
2019-08-01,B10,36,14,0.2692307692307692,1.892,160.824,174.788,-0.453,53.95,178.585,162.936,2019,8,-0.8660254037844384,-0.5000000000000004
2019-09-01,B10,36,22,0.2558139534883721,1.506,153.473,169.174,-0.701,55.1,178.39,156.112,2019,9,-1.0,-1.8369701987210297e-16
2019-10-01,B10,36,24,0.1121495327102803,1.644,165.024,171.822,-0.557,53.62,186.634,166.425,2019,10,-0.8660254037844386,0.5000000000000001
2019-11-01,B10,36,47,0.1620689655172413,1.728,170.113,170.551,-0.377,56.0,189.415,170.719,2019,11,-0.5000000000000004,0.8660254037844384
2019-12-01,B10,36,88,0.4093023255813953,1.836,174.152,164.301,-0.278,55.96,178.244,169.682,2019,12,-2.4492935982947064e-16,1.0
2020-01-01,B10,36,82,0.3293172690763052,1.91,181.502,169.915,-0.187,61.08,191.171,176.671,2020,1,0.49999999999999994,0.8660254037844387
2020-02-01,B10,36,168,0.4456233421750663,1.52,178.918,163.877,-0.436,50.11,176.488,171.862,2020,2,0.8660254037844386,0.5000000000000001
2020-03-01,B10,36,81,0.2201086956521739,1.088,169.063,159.64,-0.62,46.75,177.707,168.283,2020,3,1.0,6.123233995736766e-17
2020-04-01,B10,36,12,0.09375,0.635,178.072,144.386,-0.47,20.31,169.018,156.77,2020,4,0.8660254037844387,-0.49999999999999983
2020-05-01,B10,36,33,0.127906976744186,0.64,173.667,137.924,-0.586,19.78,166.976,152.006,2020,5,0.49999999999999994,-0.8660254037844387
2020-06-01,B10,36,55,0.1641791044776119,0.662,175.363,139.647,-0.393,35.44,168.341,152.876,2020,6,1.2246467991473532e-16,-1.0
2020-07-01,B10,36,33,0.1170212765957446,0.682,167.447,157.839,-0.4,39.82,175.659,156.907,2020,7,-0.4999999999999998,-0.8660254037844388
2020-08-01,B10,36,0,,0.563,175.04,150.953,-0.522,41.01,177.073,158.775,2020,8,-0.8660254037844384,-0.5000000000000004
2020-09-01,B10,36,6,0.1224489795918367,0.671,185.784,159.11,-0.416,42.76,188.439,169.125,2020,9,-1.0,-1.8369701987210297e-16
2020-10-01,B10,36,27,0.117391304347826,0.677,187.48,165.36,-0.528,38.57,199.463,176.313,2020,10,-0.8660254037844386,0.5000000000000001
2020-11-01,B10,36,61,0.2053872053872054,0.848,196.284,164.195,-0.638,36.63,203.317,185.118,2020,11,-0.5000000000000004,0.8660254037844384
2020-12-01,B10,36,42,0.1372549019607843,0.934,187.803,172.881,-0.522,44.55,226.049,188.497,2020,12,-2.4492935982947064e-16,1.0
2021-01-01,B10,36,49,0.1396011396011396,0.912,206.624,189.195,-0.575,48.28,253.171,209.135,2021,1,0.49999999999999994,0.8660254037844387
2021-02-01,B10,36,46,0.1207349081364829,1.077,210.582,199.894,-0.513,53.53,262.439,218.651,2021,2,0.8660254037844386,0.5000000000000001
2021-03-01,B10,36,50,0.1141552511415525,1.446,210.097,205.826,-0.336,60.65,269.463,220.332,2021,3,1.0,6.123233995736766e-17
2021-04-01,B10,36,106,0.2289416846652267,1.679,197.717,212.288,-0.325,59.16,270.328,216.895,2021,4,0.8660254037844387,-0.49999999999999983
2021-05-01,B10,36,66,0.1621621621621621,1.606,232.149,250.742,-0.204,64.49,256.976,246.524,2021,5,0.49999999999999994,-0.8660254037844387
2021-06-01,B10,36,123,0.2407045009784735,1.615,228.433,252.775,-0.175,67.72,266.829,237.464,2021,6,1.2246467991473532e-16,-1.0
2014-10-01,B10,38,28,0.1958041958041958,2.389,161.955,151.589,0.906,90.73,185.073,173.713,2014,10,-0.8660254037844386,0.5000000000000001
2014-11-01,B10,38,46,0.2062780269058296,2.346,180.048,172.352,0.86,78.78,203.512,191.032,2014,11,-0.5000000000000004,0.8660254037844384
2014-12-01,B10,38,64,0.2869955156950672,2.236,197.9,173.729,0.729,69.0,202.0,195.542,2014,12,-2.4492935982947064e-16,1.0
2015-01-01,B10,38,75,0.3472222222222222,2.17,192.084,175.953,0.541,53.27,202.341,190.917,2015,1,0.49999999999999994,0.8660254037844387
2015-02-01,B10,38,68,0.2172523961661341,1.674,160.662,166.314,0.314,49.57,189.61,176.57,2015,2,0.8660254037844386,0.5000000000000001
2015-03-01,B10,38,59,0.1629834254143646,2.089,161.551,170.975,0.355,49.59,198.585,178.786,2015,3,1.0,6.123233995736766e-17
2015-04-01,B10,38,68,0.1471861471861472,1.859,171.734,168.538,0.172,50.09,193.961,178.676,2015,4,0.8660254037844387,-0.49999999999999983
2015-05-01,B10,38,59,0.1493670886075949,2.117,171.082,156.674,0.363,59.15,186.976,171.362,2015,5,0.49999999999999994,-0.8660254037844387
2015-06-01,B10,38,64,0.1406593406593406,2.183,173.102,152.719,0.531,60.2,180.0,169.646,2015,6,1.2246467991473532e-16,-1.0
2015-07-01,B10,38,54,0.1776315789473684,2.427,196.769,184.64,0.823,56.96,196.829,188.25,2015,7,-0.4999999999999998,-0.8660254037844388
2015-08-01,B10,38,10,0.1492537313432835,2.15,166.801,164.831,0.634,45.17,183.512,170.311,2015,8,-0.8660254037844384,-0.5000000000000004
2015-09-01,B10,38,23,0.2233009708737864,2.159,159.935,163.559,0.807,45.41,173.171,166.239,2015,9,-1.0,-1.8369701987210297e-16
2015-10-01,B10,38,23,0.0958333333333333,2.042,170.679,171.081,0.545,44.74,174.341,171.256,2015,10,-0.8660254037844386,0.5000000000000001
2015-11-01,B10,38,47,0.1192893401015228,2.176,166.721,167.585,0.56,46.14,174.098,174.261,2015,11,-0.5000000000000004,0.8660254037844384
2015-12-01,B10,38,47,0.1455108359133126,2.145,154.847,164.513,0.469,41.85,176.293,168.467,2015,12,-2.4492935982947064e-16,1.0
2016-01-01,B10,38,54,0.1646341463414634,2.275,153.958,159.004,0.634,37.04,171.073,165.812,2016,1,0.49999999999999994,0.8660254037844387
2016-02-01,B10,38,107,0.276485788113695,1.966,155.25,163.03,0.36,31.62,173.219,165.925,2016,2,0.8660254037844386,0.5000000000000001
2016-03-01,B10,38,76,0.1853658536585365,1.835,144.103,154.873,0.149,34.4,168.537,161.183,2016,3,1.0,6.123233995736766e-17
2016-04-01,B10,38,91,0.2388451443569554,1.791,154.852,153.284,0.145,36.79,180.898,167.877,2016,4,0.8660254037844387,-0.49999999999999983
2016-05-01,B10,38,78,0.2532467532467532,1.865,175.767,166.208,0.275,44.78,197.024,177.418,2016,5,0.49999999999999994,-0.8660254037844387
2016-06-01,B10,38,115,0.2882205513784461,1.846,171.809,175.812,0.134,49.01,201.415,184.091,2016,6,1.2246467991473532e-16,-1.0
2016-07-01,B10,38,72,0.2891566265060241,1.461,155.17,162.182,-0.129,48.99,209.756,179.832,2016,7,-0.4999999999999998,-0.8660254037844388
2016-08-01,B10,38,12,0.5,1.497,152.504,152.436,-0.095,40.06,185.756,166.994,2016,8,-0.8660254037844384,-0.5000000000000004
2016-09-01,B10,38,31,0.2924528301886792,1.57,139.095,150.847,-0.066,43.16,186.488,160.807,2016,9,-1.0,-1.8369701987210297e-16
2016-10-01,B10,38,37,0.2803030303030303,1.624,139.095,159.11,-0.096,48.81,194.146,163.876,2016,10,-0.8660254037844386,0.5000000000000001
2016-11-01,B10,38,90,0.3169014084507042,1.82,144.103,160.381,0.173,46.67,197.366,170.246,2016,11,-0.5000000000000004,0.8660254037844384
2016-12-01,B10,38,48,0.2285714285714285,2.441,132.068,154.873,0.356,51.06,204.927,163.497,2016,12,-2.4492935982947064e-16,1.0
2017-01-01,B10,38,79,0.2492113564668769,2.432,135.864,157.309,0.185,53.72,198.829,167.066,2017,1,0.49999999999999994,0.8660254037844387
2017-02-01,B10,38,74,0.2202380952380952,2.474,144.103,164.936,0.469,53.88,205.756,177.325,2017,2,0.8660254037844386,0.5000000000000001
2017-03-01,B10,38,88,0.1896551724137931,2.462,147.658,167.479,0.283,53.83,206.829,177.252,2017,3,1.0,6.123233995736766e-17
2017-04-01,B10,38,63,0.1779661016949152,2.35,139.731,162.182,0.279,50.24,185.476,169.491,2017,4,0.8660254037844387,-0.49999999999999983
2017-05-01,B10,38,83,0.1670020120724346,2.327,166.721,163.03,0.327,48.84,191.707,172.539,2017,5,0.49999999999999994,-0.8660254037844387
2017-06-01,B10,38,65,0.1428571428571428,2.217,160.016,161.066,0.301,48.36,184.341,169.866,2017,6,1.2246467991473532e-16,-1.0
2017-07-01,B10,38,92,0.2884012539184953,2.346,192.084,175.0,0.482,46.04,194.732,180.544,2017,7,-0.4999999999999998,-0.8660254037844388
2017-08-01,B10,38,22,0.1833333333333333,2.251,168.821,170.551,0.487,49.16,194.732,172.625,2017,8,-0.8660254037844384,-0.5000000000000004
2017-09-01,B10,38,0,0.0,2.157,152.827,164.407,0.379,47.29,192.195,161.376,2017,9,-1.0,-1.8369701987210297e-16
2017-10-01,B10,38,26,0.1688311688311688,2.337,153.958,164.301,0.452,50.58,193.805,163.952,2017,10,-0.8660254037844386,0.5000000000000001
2017-11-01,B10,38,44,0.1712062256809338,2.376,145.153,162.818,0.37,54.3,198.634,168.52,2017,11,-0.5000000000000004,0.8660254037844384
2017-12-01,B10,38,48,0.1660899653979238,2.363,145.719,161.653,0.364,58.36,200.146,168.439,2017,12,-2.4492935982947064e-16,1.0
2018-01-01,B10,38,94,0.2533692722371967,2.411,142.246,158.792,0.424,60.42,191.854,165.198,2018,1,0.49999999999999994,0.8660254037844387
2018-02-01,B10,38,84,0.1660079051383399,2.773,150.0,163.136,0.711,65.92,196.293,169.28,2018,2,0.8660254037844386,0.5000000000000001
2018-03-01,B10,38,46,0.0804195804195804,2.802,166.559,168.962,0.644,60.94,210.049,179.082,2018,3,1.0,6.123233995736766e-17
2018-04-01,B10,38,43,0.0936819172113289,2.732,145.929,170.657,0.494,62.98,204.029,170.138,2018,4,0.8660254037844387,-0.49999999999999983
2018-05-01,B10,38,62,0.1227722772277227,2.976,188.934,174.894,0.563,67.25,203.171,177.993,2018,5,0.49999999999999994,-0.8660254037844387
2018-06-01,B10,38,36,0.0947368421052631,2.895,190.63,170.028,0.377,65.82,202.0,179.581,2018,6,1.2246467991473532e-16,-1.0
2018-07-01,B10,38,44,0.1825726141078838,2.867,169.467,161.864,0.303,73.94,176.0,160.004,2018,7,-0.4999999999999998,-0.8660254037844388
2018-08-01,B10,38,9,0.1607142857142857,3.003,193.376,170.127,0.492,67.66,183.073,170.543,2018,8,-0.8660254037844384,-0.5000000000000004
2018-09-01,B10,38,26,0.2407407407407407,2.853,186.672,165.678,0.335,69.8,173.854,164.431,2018,9,-1.0,-1.8369701987210297e-16
2018-10-01,B10,38,25,0.1068376068376068,3.08,174.798,166.843,0.469,75.3,177.024,163.166,2018,10,-0.8660254037844386,0.5000000000000001
2018-11-01,B10,38,33,0.110738255033557,3.144,172.617,166.949,0.397,63.69,179.512,170.922,2018,11,-0.5000000000000004,0.8660254037844384
2018-12-01,B10,38,30,0.1382488479262673,2.991,170.436,168.538,0.307,52.95,183.951,169.963,2018,12,-2.4492935982947064e-16,1.0
2019-01-01,B10,38,49,0.149390243902439,2.691,164.943,166.737,0.246,45.13,179.561,164.8,2019,1,0.49999999999999994,0.8660254037844387
2019-02-01,B10,38,51,0.1304347826086956,2.691,170.679,168.432,0.166,55.26,184.244,169.575,2019,2,0.8660254037844386,0.5000000000000001
2019-03-01,B10,38,29,0.0736040609137055,2.755,147.738,164.089,0.187,55.8,180.585,161.986,2019,3,1.0,6.123233995736766e-17
2019-04-01,B10,38,57,0.1469072164948453,2.497,150.544,160.699,-0.026,61.59,177.928,163.862,2019,4,0.8660254037844387,-0.49999999999999983
2019-05-01,B10,38,18,0.0517241379310344,2.511,157.027,159.428,0.014,63.6,177.805,158.162,2019,5,0.49999999999999994,-0.8660254037844387
2019-06-01,B10,38,21,0.0995260663507109,2.081,179.725,183.517,-0.199,53.25,183.317,174.552,2019,6,1.2246467991473532e-16,-1.0
2019-07-01,B10,38,22,0.1341463414634146,2.033,175.04,176.801,-0.36,58.87,184.293,170.193,2019,7,-0.4999999999999998,-0.8660254037844388
2019-08-01,B10,38,10,0.1923076923076923,1.892,160.824,174.788,-0.453,53.95,178.585,162.936,2019,8,-0.8660254037844384,-0.5000000000000004
2019-09-01,B10,38,15,0.1744186046511628,1.506,153.473,169.174,-0.701,55.1,178.39,156.112,2019,9,-1.0,-1.8369701987210297e-16
2019-10-01,B10,38,13,0.0607476635514018,1.644,165.024,171.822,-0.557,53.62,186.634,166.425,2019,10,-0.8660254037844386,0.5000000000000001
2019-11-01,B10,38,26,0.0896551724137931,1.728,170.113,170.551,-0.377,56.0,189.415,170.719,2019,11,-0.5000000000000004,0.8660254037844384
2019-12-01,B10,38,34,0.1581395348837209,1.836,174.152,164.301,-0.278,55.96,178.244,169.682,2019,12,-2.4492935982947064e-16,1.0
2020-01-01,B10,38,29,0.1164658634538152,1.91,181.502,169.915,-0.187,61.08,191.171,176.671,2020,1,0.49999999999999994,0.8660254037844387
2020-02-01,B10,38,31,0.0822281167108753,1.52,178.918,163.877,-0.436,50.11,176.488,171.862,2020,2,0.8660254037844386,0.5000000000000001
2020-03-01,B10,38,7,0.0190217391304347,1.088,169.063,159.64,-0.62,46.75,177.707,168.283,2020,3,1.0,6.123233995736766e-17
2017-03-01,B10,39,1,0.0021551724137931,2.462,147.658,167.479,0.283,53.83,206.829,177.252,2017,3,1.0,6.123233995736766e-17
2017-04-01,B10,39,8,0.0225988700564971,2.35,139.731,162.182,0.279,50.24,185.476,169.491,2017,4,0.8660254037844387,-0.49999999999999983
2017-05-01,B10,39,3,0.0060362173038229,2.327,166.721,163.03,0.327,48.84,191.707,172.539,2017,5,0.49999999999999994,-0.8660254037844387
2017-06-01,B10,39,3,0.0065934065934065,2.217,160.016,161.066,0.301,48.36,184.341,169.866,2017,6,1.2246467991473532e-16,-1.0
2017-07-01,B10,39,3,0.0094043887147335,2.346,192.084,175.0,0.482,46.04,194.732,180.544,2017,7,-0.4999999999999998,-0.8660254037844388
2017-08-01,B10,39,0,0.0,2.251,168.821,170.551,0.487,49.16,194.732,172.625,2017,8,-0.8660254037844384,-0.5000000000000004
2017-09-01,B10,39,1,0.02,2.157,152.827,164.407,0.379,47.29,192.195,161.376,2017,9,-1.0,-1.8369701987210297e-16
2017-10-01,B10,39,0,0.0,2.337,153.958,164.301,0.452,50.58,193.805,163.952,2017,10,-0.8660254037844386,0.5000000000000001
2017-11-01,B10,39,4,0.0155642023346303,2.376,145.153,162.818,0.37,54.3,198.634,168.52,2017,11,-0.5000000000000004,0.8660254037844384
2017-12-01,B10,39,12,0.0415224913494809,2.363,145.719,161.653,0.364,58.36,200.146,168.439,2017,12,-2.4492935982947064e-16,1.0
2018-01-01,B10,39,25,0.0673854447439353,2.411,142.246,158.792,0.424,60.42,191.854,165.198,2018,1,0.49999999999999994,0.8660254037844387
2018-02-01,B10,39,13,0.025691699604743,2.773,150.0,163.136,0.711,65.92,196.293,169.28,2018,2,0.8660254037844386,0.5000000000000001
2018-03-01,B10,39,24,0.0419580419580419,2.802,166.559,168.962,0.644,60.94,210.049,179.082,2018,3,1.0,6.123233995736766e-17
2018-04-01,B10,39,19,0.0413943355119825,2.732,145.929,170.657,0.494,62.98,204.029,170.138,2018,4,0.8660254037844387,-0.49999999999999983
2018-05-01,B10,39,23,0.0455445544554455,2.976,188.934,174.894,0.563,67.25,203.171,177.993,2018,5,0.49999999999999994,-0.8660254037844387
2018-06-01,B10,39,21,0.0552631578947368,2.895,190.63,170.028,0.377,65.82,202.0,179.581,2018,6,1.2246467991473532e-16,-1.0
2018-07-01,B10,39,17,0.0705394190871369,2.867,169.467,161.864,0.303,73.94,176.0,160.004,2018,7,-0.4999999999999998,-0.8660254037844388
2018-08-01,B10,39,4,0.0714285714285714,3.003,193.376,170.127,0.492,67.66,183.073,170.543,2018,8,-0.8660254037844384,-0.5000000000000004
2018-09-01,B10,39,9,0.0833333333333333,2.853,186.672,165.678,0.335,69.8,173.854,164.431,2018,9,-1.0,-1.8369701987210297e-16
2018-10-01,B10,39,14,0.0598290598290598,3.08,174.798,166.843,0.469,75.3,177.024,163.166,2018,10,-0.8660254037844386,0.5000000000000001
2018-11-01,B10,39,12,0.0402684563758389,3.144,172.617,166.949,0.397,63.69,179.512,170.922,2018,11,-0.5000000000000004,0.8660254037844384
2018-12-01,B10,39,27,0.1244239631336405,2.991,170.436,168.538,0.307,52.95,183.951,169.963,2018,12,-2.4492935982947064e-16,1.0
2019-01-01,B10,39,39,0.1189024390243902,2.691,164.943,166.737,0.246,45.13,179.561,164.8,2019,1,0.49999999999999994,0.8660254037844387
2019-02-01,B10,39,18,0.0460358056265984,2.691,170.679,168.432,0.166,55.26,184.244,169.575,2019,2,0.8660254037844386,0.5000000000000001
2019-03-01,B10,39,5,0.0126903553299492,2.755,147.738,164.089,0.187,55.8,180.585,161.986,2019,3,1.0,6.123233995736766e-17
2019-04-01,B10,39,22,0.056701030927835,2.497,150.544,160.699,-0.026,61.59,177.928,163.862,2019,4,0.8660254037844387,-0.49999999999999983
2019-05-01,B10,39,3,0.0086206896551724,2.511,157.027,159.428,0.014,63.6,177.805,158.162,2019,5,0.49999999999999994,-0.8660254037844387
2019-06-01,B10,39,11,0.0521327014218009,2.081,179.725,183.517,-0.199,53.25,183.317,174.552,2019,6,1.2246467991473532e-16,-1.0
2019-07-01,B10,39,12,0.073170731707317,2.033,175.04,176.801,-0.36,58.87,184.293,170.193,2019,7,-0.4999999999999998,-0.8660254037844388
2019-08-01,B10,39,3,0.0576923076923076,1.892,160.824,174.788,-0.453,53.95,178.585,162.936,2019,8,-0.8660254037844384,-0.5000000000000004
2019-09-01,B10,39,3,0.0348837209302325,1.506,153.473,169.174,-0.701,55.1,178.39,156.112,2019,9,-1.0,-1.8369701987210297e-16
2019-10-01,B10,39,6,0.02803738317757,1.644,165.024,171.822,-0.557,53.62,186.634,166.425,2019,10,-0.8660254037844386,0.5000000000000001
2019-11-01,B10,39,21,0.0724137931034482,1.728,170.113,170.551,-0.377,56.0,189.415,170.719,2019,11,-0.5000000000000004,0.8660254037844384
2019-12-01,B10,39,7,0.0325581395348837,1.836,174.152,164.301,-0.278,55.96,178.244,169.682,2019,12,-2.4492935982947064e-16,1.0
2020-01-01,B10,39,10,0.0401606425702811,1.91,181.502,169.915,-0.187,61.08,191.171,176.671,2020,1,0.49999999999999994,0.8660254037844387
2020-02-01,B10,39,9,0.0238726790450928,1.52,178.918,163.877,-0.436,50.11,176.488,171.862,2020,2,0.8660254037844386,0.5000000000000001
2020-03-01,B10,39,2,0.0054347826086956,1.088,169.063,159.64,-0.62,46.75,177.707,168.283,2020,3,1.0,6.123233995736766e-17
2014-01-01,B10,40,6,0.0196078431372549,3.006,197.738,187.924,1.941,98.04,246.732,200.399,2014,1,0.49999999999999994,0.8660254037844387
